model;NumberOfFeatures;NumberOfLeafFeatures;NumberOfTopFeatures;#Constraints;AverageConstraintSize;CtcDensity;FeaturesInConstraintsDensity;TreeDepth;AverageNumberOfChildren;NumberOfClauses;NumberOfLiterals;ClauseDensity;RatioOptionalFeatures;ConnectivityDensity;Void;#CORE;#Dead;NumberOfValidConfigurations;SimpleCyclomaticComplexity;IndependentCyclomaticComplexity
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-06-28_04-58-55.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-06-28_05-04-09.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-06-28_18-10-09.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-06-28_21-03-43.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-06-28_21-46-41.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-06-28_23-30-37.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-06-28_23-33-02.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-06-28_23-42-03.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-06-29_00-32-35.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-06-29_02-25-53.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-06-29_05-10-47.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-06-29_05-16-45.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-06-29_06-22-40.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-06-30_07-33-52.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-06-30_13-30-21.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-06-30_15-48-34.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-01_01-57-36.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-01_10-00-46.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-01_10-05-12.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-01_10-40-41.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-01_10-55-45.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-01_11-11-24.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-01_12-20-20.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-01_15-59-42.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-01_16-09-07.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-02_00-12-06.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-02_11-14-59.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-02_11-34-49.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-02_22-47-49.uvl;711;710;710;593;2.1973018549747;0.834036568213783;0.772151898734177;2;710;1304;2724;0.47870778267254;0.988748241912799;1323;true;8;8;1.94454074296146E+181;613;495
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-04_10-25-44.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-04_10-29-30.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-04_21-57-11.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-04_21-58-00.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-05_08-38-41.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-05_08-50-08.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-05_09-18-54.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-05_17-40-04.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-05_20-29-59.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-06_07-00-11.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-06_10-01-13.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-06_11-11-35.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-06_11-52-23.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-06_17-00-49.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-08_02-56-53.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-08_02-57-40.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-08_03-25-25.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-08_05-14-36.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-08_09-07-01.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-08_20-41-57.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-09_09-50-33.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-09_15-30-57.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-09_17-56-53.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-09_19-44-08.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-09_19-48-43.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-09_20-07-59.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-09_20-14-53.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-09_21-20-50.uvl;715;714;714;611;2.20785597381342;0.854545454545455;0.773426573426573;2;714;1326;2778;0.47732181425486;0.988811188811189;1337;true;8;8;1.57652881260278E+182;623;507
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-09_21-24-18.uvl;715;714;714;608;2.20559210526316;0.85034965034965;0.773426573426573;2;714;1323;2770;0.477617328519856;0.988811188811189;1335;true;8;8;1.90373290578449E+182;621;505
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-09_22-04-37.uvl;715;714;714;608;2.20559210526316;0.85034965034965;0.773426573426573;2;714;1323;2770;0.477617328519856;0.988811188811189;1335;true;8;8;1.90373290578449E+182;621;505
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-10_08-55-40.uvl;715;714;714;608;2.20559210526316;0.85034965034965;0.773426573426573;2;714;1323;2770;0.477617328519856;0.988811188811189;1335;true;8;8;1.90373290578449E+182;621;505
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-10_14-14-20.uvl;715;714;714;608;2.20559210526316;0.85034965034965;0.773426573426573;2;714;1323;2770;0.477617328519856;0.988811188811189;1335;true;8;8;1.90373290578449E+182;621;505
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-10_14-14-45.uvl;715;714;714;608;2.20559210526316;0.85034965034965;0.773426573426573;2;714;1323;2770;0.477617328519856;0.988811188811189;1335;true;8;8;1.90373290578449E+182;621;505
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-10_14-16-11.uvl;715;714;714;608;2.20559210526316;0.85034965034965;0.773426573426573;2;714;1323;2770;0.477617328519856;0.988811188811189;1335;true;8;8;1.90373290578449E+182;621;505
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-10_17-43-01.uvl;715;714;714;608;2.20559210526316;0.85034965034965;0.773426573426573;2;714;1323;2770;0.477617328519856;0.988811188811189;1335;true;8;8;1.90373290578449E+182;621;505
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-10_23-06-00.uvl;715;714;714;608;2.20559210526316;0.85034965034965;0.773426573426573;2;714;1323;2770;0.477617328519856;0.988811188811189;1335;true;8;8;1.90373290578449E+182;621;505
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-10_23-42-36.uvl;715;714;714;608;2.20559210526316;0.85034965034965;0.773426573426573;2;714;1323;2770;0.477617328519856;0.988811188811189;1335;true;8;8;1.90373290578449E+182;621;505
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-11_08-23-52.uvl;715;714;714;608;2.20559210526316;0.85034965034965;0.773426573426573;2;714;1323;2770;0.477617328519856;0.988811188811189;1335;true;8;8;1.90373290578449E+182;621;505
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-11_09-55-58.uvl;715;714;714;608;2.20559210526316;0.85034965034965;0.773426573426573;2;714;1323;2770;0.477617328519856;0.988811188811189;1335;true;8;8;1.90373290578449E+182;621;505
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-11_10-21-29.uvl;715;714;714;608;2.20559210526316;0.85034965034965;0.773426573426573;2;714;1323;2770;0.477617328519856;0.988811188811189;1335;true;8;8;1.90373290578449E+182;621;505
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-11_13-57-08.uvl;715;714;714;608;2.20559210526316;0.85034965034965;0.773426573426573;2;714;1323;2770;0.477617328519856;0.988811188811189;1335;true;8;8;1.90373290578449E+182;621;505
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-11_15-05-51.uvl;715;714;714;608;2.20559210526316;0.85034965034965;0.773426573426573;2;714;1323;2770;0.477617328519856;0.988811188811189;1335;true;8;8;1.90373290578449E+182;621;505
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-11_21-41-14.uvl;715;714;714;608;2.20559210526316;0.85034965034965;0.773426573426573;2;714;1323;2770;0.477617328519856;0.988811188811189;1335;true;8;8;1.90373290578449E+182;621;505
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-11_21-42-12.uvl;715;714;714;608;2.20559210526316;0.85034965034965;0.773426573426573;2;714;1323;2770;0.477617328519856;0.988811188811189;1335;true;8;8;1.90373290578449E+182;621;505
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-11_21-43-11.uvl;715;714;714;608;2.20559210526316;0.85034965034965;0.773426573426573;2;714;1323;2770;0.477617328519856;0.988811188811189;1335;true;8;8;1.90373290578449E+182;621;505
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-11_22-11-50.uvl;715;714;714;608;2.20559210526316;0.85034965034965;0.773426573426573;2;714;1323;2770;0.477617328519856;0.988811188811189;1335;true;8;8;1.90373290578449E+182;621;505
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-11_22-20-59.uvl;715;714;714;608;2.20559210526316;0.85034965034965;0.773426573426573;2;714;1323;2770;0.477617328519856;0.988811188811189;1335;true;8;8;1.90373290578449E+182;621;505
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-11_23-09-34.uvl;715;714;714;608;2.20559210526316;0.85034965034965;0.773426573426573;2;714;1323;2770;0.477617328519856;0.988811188811189;1335;true;8;8;1.90373290578449E+182;621;505
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-11_23-44-50.uvl;715;714;714;608;2.20559210526316;0.85034965034965;0.773426573426573;2;714;1323;2770;0.477617328519856;0.988811188811189;1335;true;8;8;1.90373290578449E+182;621;505
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-12_09-20-44.uvl;715;714;714;608;2.20559210526316;0.85034965034965;0.773426573426573;2;714;1323;2770;0.477617328519856;0.988811188811189;1335;true;8;8;1.90373290578449E+182;621;505
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-12_09-32-38.uvl;715;714;714;608;2.20559210526316;0.85034965034965;0.773426573426573;2;714;1323;2770;0.477617328519856;0.988811188811189;1335;true;8;8;1.90373290578449E+182;621;505
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-12_10-23-16.uvl;715;714;714;608;2.20559210526316;0.85034965034965;0.773426573426573;2;714;1323;2770;0.477617328519856;0.988811188811189;1335;true;8;8;1.90373290578449E+182;621;505
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-12_10-28-41.uvl;715;714;714;608;2.20559210526316;0.85034965034965;0.773426573426573;2;714;1323;2770;0.477617328519856;0.988811188811189;1335;true;8;8;1.90373290578449E+182;621;505
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-07-12_11-22-19.uvl;715;714;714;608;2.20559210526316;0.85034965034965;0.773426573426573;2;714;1323;2770;0.477617328519856;0.988811188811189;1335;true;8;8;1.90373290578449E+182;621;505
