Name;Origin;PartOfHistory;Version;Domain;Format;Extension;Year;Keywords;Hierarchy;Source;Publication;Path;DescribingPath;NumberOfFeatures;NumberOfLeafFeatures;NumberOfTopFeatures;Number_Constraints;AverageConstraintSize;CtcDensity;FeaturesInConstraintsDensity;TreeDepth;AverageNumberOfChildren;NumberOfAlternatives;NumberOfOrs;NumberOfClauses;NumberOfLiterals;NumberOfUnitClauses;NumberOfTwoClauses;ClauseDensity;NumberOfTautologies;NumberOfRedundantConstraints;ConnectivityDensity;Void;Number_CORE;Number_Dead;RatioOptionalFeatures;NumberOfFalseOptionalFeatures;NumberOfOptionalFeatures;NumberOfValidConfigurationsLog;SimpleCyclomaticComplexity;IndependentCyclomaticComplexity
CVE;VarelaVaca2020;False;2011-2989;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-2989.afm;security/CVE/VarelaVaca2020-2011-2989;175.0;161.0;4.0;131;4.74045801526718;0.748571428571429;0.902857142857143;5;12.4285714285714;7;0;5698;11751;1;5521;0.484894902561484;0;3;5569;1;7;0;0.96;0;168;3;5395;5338
CVE;VarelaVaca2020;False;2011-2991;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-2991.afm;security/CVE/VarelaVaca2020-2011-2991;175.0;161.0;4.0;131;4.74045801526718;0.748571428571429;0.902857142857143;5;12.4285714285714;7;0;5698;11751;1;5521;0.484894902561484;0;3;5569;1;7;0;0.96;0;168;3;5395;5369
CVE;VarelaVaca2020;False;2011-2992;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-2992.afm;security/CVE/VarelaVaca2020-2011-2992;168.0;154.0;4.0;127;4.14173228346457;0.755952380952381;0.898809523809524;5;11.9285714285714;7;0;5554;11408;1;5417;0.486851332398317;0;3;5455;1;7;0;0.958333333333333;0;161;3;5288;5248
CVE;VarelaVaca2020;False;2011-2995;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-2995.afm;security/CVE/VarelaVaca2020-2011-2995;370.0;356.0;4.0;310;3.93225806451613;0.837837837837838;0.962162162162162;5;26.3571428571429;7;0;18424;37533;1;18130;0.490874696933365;0;3;18220;1;7;0;0.981081081081081;0;363;4;17851;17662
CVE;VarelaVaca2020;False;2011-2997;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-2997.afm;security/CVE/VarelaVaca2020-2011-2997;219.0;206.0;4.0;175;4.34857142857143;0.799086757990868;0.936073059360731;5;16.7692307692308;5;0;8886;18205;1;8685;0.488107662730019;0;3;8751;1;7;0;0.968036529680365;0;212;3;8533;8445
CVE;VarelaVaca2020;False;2011-2999;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-2999.afm;security/CVE/VarelaVaca2020-2011-2999;357.0;343.0;4.0;300;3.60666666666667;0.840336134453782;0.96078431372549;5;25.4285714285714;7;0;17508;35622;1;17268;0.491494020549099;0;3;17340;1;7;0;0.980392156862745;0;350;4;16984;16821
CVE;VarelaVaca2020;False;2011-3000;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-3000.afm;security/CVE/VarelaVaca2020-2011-3000;370.0;356.0;4.0;310;3.93225806451613;0.837837837837838;0.962162162162162;5;26.3571428571429;7;0;18424;37533;1;18130;0.490874696933365;0;3;18220;1;7;0;0.981081081081081;0;363;4;17851;17653
CVE;VarelaVaca2020;False;2011-3001;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-3001.afm;security/CVE/VarelaVaca2020-2011-3001;236.0;222.0;4.0;187;4.19786096256685;0.792372881355932;0.923728813559322;5;16.7857142857143;7;0;9001;18450;1;8798;0.487859078590786;0;3;8864;1;7;0;0.970338983050847;0;229;3;8629;8550
CVE;VarelaVaca2020;False;2011-3002;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-3002.afm;security/CVE/VarelaVaca2020-2011-3002;246.0;235.0;4.0;201;3.87562189054726;0.817073170731707;0.951219512195122;5;22.2727272727273;5;0;12651;25739;1;12466;0.491510936710828;0;2;12511;1;7;0;0.971544715447154;0;239;3;12266;12196
CVE;VarelaVaca2020;False;2011-3003;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-3003.afm;security/CVE/VarelaVaca2020-2011-3003;246.0;235.0;4.0;201;3.87562189054726;0.817073170731707;0.951219512195122;5;22.2727272727273;5;0;12651;25739;1;12466;0.491510936710828;0;2;12511;1;7;0;0.971544715447154;0;239;3;12266;12195
CVE;VarelaVaca2020;False;2011-3004;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-3004.afm;security/CVE/VarelaVaca2020-2011-3004;107.0;96.0;4.0;72;4.66666666666667;0.672897196261682;0.850467289719626;5;9.63636363636364;5;0;2151;4499;1;2055;0.478106245832407;0;2;2078;1;7;0;0.934579439252336;0;100;3;1972;1960
CVE;VarelaVaca2020;False;2011-3005;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-3005.afm;security/CVE/VarelaVaca2020-2011-3005;236.0;222.0;4.0;187;4.19786096256685;0.792372881355932;0.923728813559322;5;16.7857142857143;7;0;9001;18450;1;8798;0.487859078590786;0;3;8864;1;7;0;0.970338983050847;0;229;3;8629;8548
CVE;VarelaVaca2020;False;2011-3079;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-3079.afm;security/CVE/VarelaVaca2020-2011-3079;2815.0;2791.0;6.0;2927;2.59446532285617;1.03978685612789;0.973712255772647;5;117.25;13;0;2396015;4795693;1;2395280;0.499618094819664;0;2921;2395546;1;1;2806;0.00284191829484902;2790;8;1;?;?
CVE;VarelaVaca2020;False;2011-3101;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-3101.afm;security/CVE/VarelaVaca2020-2011-3101;2309.0;2298.0;5.0;4582;2.00152771715408;1.9844088349935;0.994369857080987;5;209.818181818182;2;0;2630103;5262498;1;2630098;0.499782232696335;0;1;?;1;14;0;0.99393676916414;1;2295;?;?;?
CVE;VarelaVaca2020;False;2011-3232;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-3232.afm;security/CVE/VarelaVaca2020-2011-3232;377.0;363.0;4.0;317;3.88958990536278;0.840848806366048;0.962864721485411;5;26.8571428571429;7;0;19404;39500;1;19110;0.491240506329114;0;3;19200;1;7;0;0.981432360742705;0;370;4;18824;18623
CVE;VarelaVaca2020;False;2011-3647;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-3647.afm;security/CVE/VarelaVaca2020-2011-3647;253.0;242.0;4.0;222;2.93693693693694;0.877470355731225;0.952569169960474;5;22.9090909090909;5;0;13134;26622;1;13026;0.493351363533919;0;2;13062;1;7;0;0.972332015810277;0;246;4;12810;12711
CVE;VarelaVaca2020;False;2011-3648;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-3648.afm;security/CVE/VarelaVaca2020-2011-3648;276.0;265.0;4.0;235;3.6;0.851449275362319;0.956521739130435;5;25;5;0;14887;30241;1;14700;0.492278694487616;0;2;14749;1;7;0;0.97463768115942;0;269;4;14474;14351
CVE;VarelaVaca2020;False;2011-3650;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-3650.afm;security/CVE/VarelaVaca2020-2011-3650;276.0;265.0;4.0;235;3.6;0.851449275362319;0.956521739130435;5;25;5;0;14887;30241;1;14700;0.492278694487616;0;2;14749;1;7;0;0.97463768115942;0;269;4;14474;14365
CVE;VarelaVaca2020;False;2011-3652;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-3652.afm;security/CVE/VarelaVaca2020-2011-3652;297.0;286.0;4.0;256;3.6484375;0.861952861952862;0.95959595959596;5;26.9090909090909;5;0;17302;35120;1;17093;0.492653758542141;0;2;17156;1;7;0;0.976430976430976;0;290;4;16860;16718
CVE;VarelaVaca2020;False;2011-3653;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-3653.afm;security/CVE/VarelaVaca2020-2011-3653;300.0;284.0;5.0;486;3.76131687242798;1.62;0.943333333333333;5;18.6875;6;0;17271;35053;1;17063;0.492711037571677;0;2;17120;1;8;0;0.973333333333333;1;292;4;16821;16550
CVE;VarelaVaca2020;False;2011-3654;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-3654.afm;security/CVE/VarelaVaca2020-2011-3654;297.0;286.0;4.0;256;3.6484375;0.861952861952862;0.95959595959596;5;26.9090909090909;5;0;17302;35120;1;17093;0.492653758542141;0;2;17156;1;7;0;0.976430976430976;0;290;4;16860;16723
CVE;VarelaVaca2020;False;2011-3659;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-3659.afm;security/CVE/VarelaVaca2020-2011-3659;388.0;359.0;6.0;308;4.37987012987013;0.793814432989691;0.930412371134021;5;13.3448275862069;16;0;17642;36047;1;17279;0.489416595000971;0;301;17384;1;1;378;0.0231958762886598;359;9;1;16997;16801
CVE;VarelaVaca2020;False;2011-3660;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-3660.afm;security/CVE/VarelaVaca2020-2011-3660;126.0;113.0;4.0;76;5.03947368421053;0.603174603174603;0.761904761904762;5;9.61538461538462;6;0;2448;5133;1;2333;0.476914085330216;0;3;2364;1;7;0;0.944444444444444;0;119;3;2239;2153
CVE;VarelaVaca2020;False;2011-3661;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-3661.afm;security/CVE/VarelaVaca2020-2011-3661;126.0;113.0;4.0;76;5.03947368421053;0.603174603174603;0.761904761904762;5;9.61538461538462;6;0;2448;5133;1;2333;0.476914085330216;0;3;2364;1;7;0;0.944444444444444;0;119;3;2239;2214
CVE;VarelaVaca2020;False;2011-3663;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-3663.afm;security/CVE/VarelaVaca2020-2011-3663;120.0;107.0;4.0;73;5.12328767123288;0.608333333333333;0.766666666666667;5;9.15384615384615;6;0;2229;4687;1;2116;0.475570727544271;0;3;2145;1;7;0;0.941666666666667;0;113;3;2026;1941
CVE;VarelaVaca2020;False;2011-3664;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-3664.afm;security/CVE/VarelaVaca2020-2011-3664;386.0;369.0;5.0;608;4.27796052631579;1.57512953367876;0.955958549222798;5;22.6470588235294;7;0;20140;41023;1;19809;0.490944104526729;0;3;19913;1;11;0;0.971502590673575;1;375;4;19528;19175
CVE;VarelaVaca2020;False;2011-3665;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-3665.afm;security/CVE/VarelaVaca2020-2011-3665;126.0;113.0;4.0;76;5.03947368421053;0.603174603174603;0.761904761904762;5;9.61538461538462;6;0;2448;5133;1;2333;0.476914085330216;0;3;2364;1;7;0;0.944444444444444;0;119;3;2239;2160
CVE;VarelaVaca2020;False;2011-3666;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-3666.afm;security/CVE/VarelaVaca2020-2011-3666;267.0;253.0;5.0;448;2.95982142857143;1.67790262172285;0.943820224719101;5;19;5;0;14351;29066;1;14243;0.493738388495149;0;2;14276;1;11;0;0.958801498127341;1;256;4;14010;13769
CVE;VarelaVaca2020;False;2011-3670;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-3670.afm;security/CVE/VarelaVaca2020-2011-3670;346.0;332.0;4.0;287;3.97909407665505;0.829479768786127;0.959537572254335;5;24.6428571428571;7;0;16365;33372;1;16086;0.490381157856886;0;3;16166;1;7;0;0.979768786127168;0;339;4;15821;15632
CVE;VarelaVaca2020;False;2011-3671;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-3671.afm;security/CVE/VarelaVaca2020-2011-3671;126.0;113.0;4.0;76;5.03947368421053;0.603174603174603;0.761904761904762;5;9.61538461538462;6;0;2448;5133;1;2333;0.476914085330216;0;3;2364;1;7;0;0.944444444444444;0;119;3;2239;2208
CVE;VarelaVaca2020;False;2011-3841;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-3841.afm;security/CVE/VarelaVaca2020-2011-3841;145.0;137.0;4.0;1;2;0.00689655172413793;0.0137931034482759;5;18;1;0;8803;17736;1;8801;0.496335137573297;0;1;8791;1;11;0;0.924137931034483;0;134;3;8647;8517
CVE;VarelaVaca2020;False;2011-3866;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-3866.afm;security/CVE/VarelaVaca2020-2011-3866;247.0;236.0;4.0;202;3.86633663366337;0.817813765182186;0.951417004048583;5;22.3636363636364;5;0;12797;26032;1;12612;0.491587277197296;0;2;12657;1;7;0;0.97165991902834;0;240;3;12411;12338
CVE;VarelaVaca2020;False;2011-4486;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-4486.afm;security/CVE/VarelaVaca2020-2011-4486;111.0;98.0;4.0;7;2;0.0630630630630631;0.0810810810810811;5;8.46153846153846;5;0;2633;5357;1;2627;0.491506440171738;0;7;2616;1;8;0;0.927927927927928;0;103;3;2506;2418
CVE;VarelaVaca2020;False;2011-4487;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-4487.afm;security/CVE/VarelaVaca2020-2011-4487;111.0;98.0;4.0;7;2;0.0630630630630631;0.0810810810810811;5;8.46153846153846;5;0;2633;5357;1;2627;0.491506440171738;0;7;2616;1;8;0;0.927927927927928;0;103;3;2506;2418
CVE;VarelaVaca2020;False;2011-4688;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-4688.afm;security/CVE/VarelaVaca2020-2011-4688;176.0;168.0;4.0;149;3.26174496644295;0.846590909090909;0.943181818181818;5;21.875;2;0;11419;23102;1;11325;0.494286208986235;0;1;11340;1;10;0;0.943181818181818;0;166;3;11165;11151
CVE;VarelaVaca2020;False;2011-4898;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-4898.afm;security/CVE/VarelaVaca2020-2011-4898;111.0;102.0;4.0;88;8.77272727272727;0.792792792792793;0.900900900900901;5;12.2222222222222;2;0;4252;8950;1;3965;0.475083798882682;0;1;4100;1;10;0;0.90990990990991;0;101;3;3990;3980
CVE;VarelaVaca2020;False;2011-4899;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-4899.afm;security/CVE/VarelaVaca2020-2011-4899;111.0;102.0;4.0;88;8.77272727272727;0.792792792792793;0.900900900900901;5;12.2222222222222;2;0;4252;8950;1;3965;0.475083798882682;0;1;4100;1;10;0;0.90990990990991;0;101;3;3990;3981
CVE;VarelaVaca2020;False;2011-4956;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-4956.afm;security/CVE/VarelaVaca2020-2011-4956;101.0;93.0;4.0;79;8.17721518987342;0.782178217821782;0.900990099009901;5;12.5;2;0;3447;7270;1;3210;0.47414030261348;0;1;3329;1;10;0;0.900990099009901;0;91;3;3229;3220
CVE;VarelaVaca2020;False;2011-4957;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2011-4957.afm;security/CVE/VarelaVaca2020-2011-4957;101.0;93.0;4.0;79;8.17721518987342;0.782178217821782;0.900990099009901;5;12.5;2;0;3447;7270;1;3210;0.47414030261348;0;1;3329;1;10;0;0.900990099009901;0;91;3;3229;3220
CVE;VarelaVaca2020;False;2012-0441;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2012-0441.afm;security/CVE/VarelaVaca2020-2012-0441;210.0;191.0;4.0;88;6.11363636363636;0.419047619047619;0.523809523809524;5;11;9;0;4148;8686;1;3970;0.477550080589454;0;6;4021;1;7;0;0.966666666666667;0;203;3;3812;3653
CVE;VarelaVaca2020;False;2012-0442;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2012-0442.afm;security/CVE/VarelaVaca2020-2012-0442;392.0;361.0;7.0;309;4.37216828478964;0.788265306122449;0.923469387755102;5;12.6129032258065;17;0;17656;36077;1;17292;0.489397677190454;0;301;17396;1;1;383;0.0204081632653061;361;8;1;17005;16910
CVE;VarelaVaca2020;False;2012-0443;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2012-0443.afm;security/CVE/VarelaVaca2020-2012-0443;124.0;111.0;4.0;73;5.61643835616438;0.588709677419355;0.75;5;9.46153846153846;6;0;2290;4834;1;2160;0.473727761688043;0;3;2197;1;7;0;0.943548387096774;0;117;3;2074;2021
CVE;VarelaVaca2020;False;2012-0444;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2012-0444.afm;security/CVE/VarelaVaca2020-2012-0444;399.0;365.0;8.0;310;4.36451612903226;0.776942355889724;0.909774436090225;5;11.7058823529412;18;0;17680;36129;1;17315;0.489357579783553;0;301;17417;1;1;390;0.0200501253132832;365;8;1;17019;16839
CVE;VarelaVaca2020;False;2012-0445;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2012-0445.afm;security/CVE/VarelaVaca2020-2012-0445;123.0;110.0;4.0;72;5.76388888888889;0.585365853658537;0.747967479674797;5;9.38461538461539;6;0;2234;4725;1;2101;0.472804232804233;0;3;2139;1;7;0;0.943089430894309;0;116;3;2017;1966
CVE;VarelaVaca2020;False;2012-0446;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2012-0446.afm;security/CVE/VarelaVaca2020-2012-0446;123.0;110.0;4.0;72;5.76388888888889;0.585365853658537;0.747967479674797;5;9.38461538461539;6;0;2234;4725;1;2101;0.472804232804233;0;3;2139;1;7;0;0.943089430894309;0;116;3;2017;1968
CVE;VarelaVaca2020;False;2012-0447;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2012-0447.afm;security/CVE/VarelaVaca2020-2012-0447;124.0;111.0;4.0;73;5.61643835616438;0.588709677419355;0.75;5;9.46153846153846;6;0;2290;4834;1;2160;0.473727761688043;0;3;2197;1;7;0;0.943548387096774;0;117;3;2074;1979
CVE;VarelaVaca2020;False;2012-0449;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2012-0449.afm;security/CVE/VarelaVaca2020-2012-0449;392.0;361.0;7.0;309;4.37216828478964;0.788265306122449;0.923469387755102;5;12.6129032258065;17;0;17656;36077;1;17292;0.489397677190454;0;301;17396;1;1;383;0.0204081632653061;361;8;1;17005;16832
CVE;VarelaVaca2020;False;2012-0450;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2012-0450.afm;security/CVE/VarelaVaca2020-2012-0450;125.0;107.0;5.0;131;8.05343511450382;1.048;0.832;5;6.88888888888889;8;0;2346;5010;1;2155;0.468263473053892;0;2;2201;1;8;0;0.936;1;117;3;2077;1981
CVE;VarelaVaca2020;False;2012-0451;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2012-0451.afm;security/CVE/VarelaVaca2020-2012-0451;140.0;123.0;4.0;77;5.58441558441558;0.55;0.692857142857143;5;8.17647058823529;8;0;2487;5247;1;2350;0.473985134362493;0;5;2387;1;7;0;0.95;0;133;3;2248;2158
CVE;VarelaVaca2020;False;2012-0454;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2012-0454.afm;security/CVE/VarelaVaca2020-2012-0454;156.0;128.0;5.0;155;7.8;0.993589743589744;0.833333333333333;5;5.53571428571429;9;0;2691;5749;1;2474;0.468081405461819;0;5;2514;1;8;0;0.948717948717949;1;148;3;2359;2296
CVE;VarelaVaca2020;False;2012-0455;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2012-0455.afm;security/CVE/VarelaVaca2020-2012-0455;293.0;275.0;4.0;241;3.54771784232365;0.822525597269625;0.918088737201365;5;16.2222222222222;7;0;15680;31834;1;15493;0.492555129735503;0;5;15534;1;7;0;0.976109215017065;0;286;4;15242;15125
CVE;VarelaVaca2020;False;2012-0456;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2012-0456.afm;security/CVE/VarelaVaca2020-2012-0456;363.0;345.0;4.0;294;4.69387755102041;0.809917355371901;0.939393939393939;5;20.1111111111111;9;0;17357;35498;1;16975;0.488957124345033;0;5;17093;1;7;0;0.980716253443526;0;356;4;16731;16556
CVE;VarelaVaca2020;False;2012-0457;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2012-0457.afm;security/CVE/VarelaVaca2020-2012-0457;363.0;345.0;4.0;294;4.69387755102041;0.809917355371901;0.939393939393939;5;20.1111111111111;9;0;17357;35498;1;16975;0.488957124345033;0;5;17093;1;7;0;0.980716253443526;0;356;4;16731;16556
CVE;VarelaVaca2020;False;2012-0458;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2012-0458.afm;security/CVE/VarelaVaca2020-2012-0458;352.0;334.0;4.0;293;4.12969283276451;0.832386363636364;0.9375;5;19.5;9;0;17013;34709;1;16710;0.490161053329108;0;5;16815;1;7;0;0.980113636363636;0;345;4;16464;16369
CVE;VarelaVaca2020;False;2012-0459;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2012-0459.afm;security/CVE/VarelaVaca2020-2012-0459;140.0;123.0;4.0;77;5.58441558441558;0.55;0.692857142857143;5;8.17647058823529;8;0;2487;5247;1;2350;0.473985134362493;0;5;2387;1;7;0;0.95;0;133;3;2248;2153
CVE;VarelaVaca2020;False;2012-0460;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2012-0460.afm;security/CVE/VarelaVaca2020-2012-0460;140.0;123.0;4.0;77;5.58441558441558;0.55;0.692857142857143;5;8.17647058823529;8;0;2487;5247;1;2350;0.473985134362493;0;5;2387;1;7;0;0.95;0;133;3;2248;2167
CVE;VarelaVaca2020;False;2012-0461;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2012-0461.afm;security/CVE/VarelaVaca2020-2012-0461;363.0;345.0;4.0;294;4.69387755102041;0.809917355371901;0.939393939393939;5;20.1111111111111;9;0;17357;35498;1;16975;0.488957124345033;0;5;17093;1;7;0;0.980716253443526;0;356;4;16731;16570
